,주소,이름,위도,경도
507,'서울특별시 중구 을지로 280-2 (을지로7가 FIN TOWER 4층5층6층)',24게스트하우스동대문,37.5654117,127.0090685
508,서울특별시 중구 삼일대로9길 2-1 (저동1가),이화호텔,37.5635035,126.9878198
509,'서울특별시 중구 을지로 276 (을지로7가 에이피엠플레이스 11 12층)',에이피엠 레지던스,37.5652675,127.0084174
510,'서울특별시 중구 남대문로1길 26-10 (북창동3~4층)',호텔아이린시티,37.5620381,126.9779829
511,서울특별시 중구 동호로 287 (장충동2가),그랜드 앰배서더 서울,37.5602645,127.0023817
512,서울특별시 성동구 성수일로12길 15-1 (성수동2가),프린스모텔,37.5485944,127.0530659
513,서울특별시 중구 퇴계로80길 13-9 (신당동),은성여관,37.5647301,127.0184035
514,서울특별시 중구 퇴계로 137 (충무로2가),(주)호텔롯데L7명동,37.5615919,126.9877434
515,'서울특별시 중구 후암로60길 11 (남대문로5가 1~5층)',호텔릿(Hotelette),37.5546242,126.973805
516,'서울특별시 중구 퇴계로18길 37 (남산동2가 12층)',명동 G-STAR(지스타) 2,37.5591804,126.9850303
517,'서울특별시 중구 퇴계로18길 41 (남산동2가 1~2층)',명동 G-STAR(지스타),37.5606506,126.9862498
518,'서울특별시 중구 퇴계로10길 20-8 4층 (회현동1가)',대영호텔,37.558341,126.980351
519,'서울특별시 중구 남대문로1길 37 (북창동 2~5층)',퍼스트스테이호텔 타우니,37.5626535,126.9771494
520,'서울특별시 중구 퇴계로37길 14 8층 (충무로4가)',로드P명동,37.562046,126.993733
521,서울특별시 구로구 구로동로7길 22 (구로동),연빈모텔,37.485788,126.8850942
522,서울특별시 중구 삼일대로4길 9 (충무로2가),명동 타임 호스텔(Myeong Dong Time Hostel),37.56200690000001,126.9898736
523,서울특별시 구로구 우마2길 50 (가리봉동),금강,37.482662,126.8905227
524,서울특별시 중구 퇴계로 343-12 (을지로7가),백금여관,37.56491219999999,127.0102082
525,서울특별시 중구 퇴계로 325-4 (광희동2가),동대문인모텔(Dongdaemun Inn),37.563762,127.0085234
526,서울특별시 중구 퇴계로37길 22 (충무로4가),CF,37.562046,126.993733
527,서울특별시 중구 을지로 238 (을지로6가),노보텔 앰배서더 서울 동대문 호텔,37.5661587,127.0042591
528,서울특별시 중구 명동8길 27 7층~22층 (명동2가),솔라리아 니시테츠 호텔 서울 명동,37.5624638,126.9851318
529,서울특별시 중구 퇴계로28길 6-3 (남학동 1~3층),Moon's hostel,37.5606208,126.9911896
530,서울특별시 중구 다산로42나길 53-1 (신당동),S(에스)모텔,37.5619829,127.0175453
531,서울특별시 중구 세종대로16길 3 (태평로2가),알프스모텔,37.563483,126.9772161
532,서울특별시 중구 다산로42길 29 (신당동),재화여관,37.5646201,127.0179567
533,서울특별시 중구 소공로3길 42 (회현동1가),힐하우스 호텔,37.556805,126.9819591
534,'서울특별시 중구 남대문로1길 6 456층 (북창동)',24게스트하우스 명동에비뉴,37.5613056,126.9776726
535,서울특별시 중구 남대문로9길 6 (다동),스몰 하우스 빅도어,37.5669154,126.9819427
536,'서울특별시 중구 세종대로 58 (남대문로4가 2층~15층)',프레이저플레이스남대문서울(Fraser Place Namdaemun-Seoul),37.5607687,126.9773755
537,서울특별시 구로구 구로동로 104-1 (구로동),원흥,37.4879762,126.8849543
538,서울특별시 구로구 구로동로 15-12 (가리봉동),해피데이,37.4830716,126.886168
539,서울특별시 용산구 우사단로14길 11 (이태원동),I.T.W호텔,37.534102,126.997323
540,서울특별시 용산구 후암로49길 4 (동자동),타워모텔,37.5529339,126.9761007
541,서울특별시 구로구 디지털로 238 (가리봉동),태화,37.4808332,126.891997
542,서울특별시 용산구 한강대로84길 11-10 (남영동),클래식모텔,37.5439633,126.9734102
543,서울특별시 용산구 한강대로84길 11-12 (남영동),로망스모텔,37.5440692,126.9733692
544,서울특별시 종로구 종로16길 32-4 동산빌딩 (관철동),호스텔 클로이,37.56870139999999,126.9886907
545,서울특별시 용산구 후암로57길 3-19 (동자동),광주여인숙,37.5532322,126.9749603
546,서울특별시 용산구 원효로 181-2 (원효로2가),화전,37.5375812,126.963606
547,서울특별시 중구 소공로6길 38 지하1층~지상4층 (남산동2가),올리브 호스텔,37.5583178,126.9850907
548,서울특별시 용산구 한강대로80길 11-20 (남영동),모텔에버,37.543395,126.9734406
549,서울특별시 용산구 한강대로88길 19 (남영동),러브모텔,37.5445253,126.9730098
550,서울특별시 용산구 이태원로27길 34-34 (이태원동),호텔 도로,37.5350099,126.9958728
551,서울특별시 용산구 청파로 330-18 (청파동1가),신진장,37.5492906,126.9665414
552,서울특별시 용산구 새창로 209 (한강로2가),노블호텔,37.5260181,126.9658669
553,서울특별시 용산구 한강대로7길 9-5 (한강로3가),스카이호텔,37.5247663,126.961813
554,서울특별시 용산구 만리재로36길 5 (서계동),계림모텔,37.5541404,126.9668965
555,서울특별시 용산구 청파로45길 2-5 (청파동3가),한글게스트하우스,37.5443047,126.9695953
556,서울특별시 용산구 만리재로36길 16-1 (서계동),금강,37.5535653,126.9669713
557,서울특별시 용산구 신흥로 41-1 (용산동2가),덕성장,37.5422873,126.9872793
558,서울특별시 용산구 원효로53길 13 (원효로2가),원효,37.53600369999999,126.9628655
559,서울특별시 용산구 소월로 60-3 (후암동),초록장,37.5503044,126.9785574
560,서울특별시 구로구 구로동로12길 9 (구로동),광일,37.4872175,126.8855196
561,서울특별시 용산구 대사관로30가길 6 (한남동),화신,37.5321894,127.0052054
562,서울특별시 용산구 회나무로 45-1 (이태원동),성지모텔,37.5398649,126.991664
563,'서울특별시 용산구 이태원로20길 2-8 2층~6층 (이태원동)',에이원호텔,37.5338834,126.991508
564,서울특별시 용산구 한강대로50길 6 (한강로2가),아모르 모텔,37.5319,126.9711656
565,서울특별시 용산구 청파로 330-8 (청파동1가),경향,37.5504557,126.967571
566,서울특별시 용산구 한강대로62나길 10-4 (용산동3가),수정여관,37.5340992,126.9744042
567,서울특별시 중랑구 사가정로 381 (면목동),프린스모텔,37.5809712,127.0869904
568,서울특별시 용산구 대사관로34길 46-4 (한남동),아리지,37.5311205,127.0057061
569,서울특별시 구로구 구로동로26길 77-3 (구로동),한일,37.4901562,126.888148
570,서울특별시 용산구 한강대로80길 16 (남영동),첼로,37.5456761,126.9721929
571,'서울특별시 용산구 청파로20길 95 C동 5~24층 (한강로3가)',노보텔 앰배서더 서울용산,37.5318255,126.9668463
572,서울특별시 강북구 4.19로 28 (수유동),오투,37.6388699,127.0190604
573,'서울특별시 용산구 청파로20길 95 B동 8~32층 (한강로3가)',이비스스타일 앰배서더 서울용산,37.5317707,126.9630931
574,서울특별시 용산구 장문로 116 (보광동),삼성장,37.5266247,127.0023434
575,서울특별시 용산구 후암로57길 35-8 (동자동),아로하 게스트하우스,37.551764,126.974392
576,서울특별시 용산구 한강대로84길 21-13 (남영동),뉴월드,37.5442559,126.9734956
577,서울특별시 용산구 한강대로42길 7 (한강로2가),맥,37.5306366,126.9701754
578,서울특별시 용산구 한강대로38길 11 (한강로2가),해성모텔,37.5293541,126.9700628
579,서울특별시 용산구 한강대로10길 11-6 (한강로3가),테마모텔,37.5241979,126.9646408
580,서울특별시 용산구 후암로57길 41 (동자동),24게스트 하우스 모텔 서울역,37.5516216,126.9740748
581,서울특별시 용산구 후암로57길 3-7 (동자동),신흥여인숙,37.5532337,126.9745133
582,서울특별시 용산구 이촌로 16-7 (이촌동),문화,37.5298891,126.9541092
583,서울특별시 용산구 후암로57길 9-10 (동자동),명신,37.5528825,126.9745339
584,서울특별시 용산구 원효로41길 47-4 (원효로3가),평안,37.5355215,126.9599312
585,서울특별시 용산구 청파로95길 5 (서계동),MK 리버티하우스,37.5545018,126.9686582
586,'서울특별시 용산구 청파로20길 95 A동 8~30층 (한강로3가 그랜드머큐어 앰배서더 서울용산)',그랜드머큐어 앰배서더 서울용산,37.5320917,126.9611324
587,서울특별시 용산구 효창원로 220 (청파동2가),진양모텔,37.54686360000001,126.9670954
588,서울특별시 용산구 한강대로71길 48 (갈월동),레인보우호텔,37.5414013,126.9721282
589,서울특별시 용산구 한강대로38길 11-6 (한강로2가),삼원여인숙,37.5293541,126.9700628
590,서울특별시 용산구 청파로67길 7 (청파동1가),WO모텔용산,37.5487293,126.9694602
591,서울특별시 용산구 대사관로 67 (한남동),한남67호텔,37.5333841,127.0056296
592,서울특별시 용산구 한강대로7길 9-3 (한강로3가),애플여관,37.5247663,126.961813
593,서울특별시 용산구 후암로 91-4 (동자동),덕성,37.5532364,126.9751334
594,서울특별시 구로구 구로동로26길 77-16 (구로동),온양,37.49056,126.8881624
595,'서울특별시 용산구 한강대로 385 3층. 4층 (동자동)',케이그랜드호텔서울,37.5523409,126.972128
596,서울특별시 구로구 구로동로 170 (구로동),우성장여인숙,37.4937154,126.8833819
597,서울특별시 용산구 후암로57길 9-14 (동자동),미경여인숙,37.5529967,126.9746105
598,서울특별시 용산구 후암로57길 9-9 (동자동),성남여인숙,37.5530073,126.9744881
599,서울특별시 용산구 후암로57길 3-6 (동자동),서정여인숙,37.5531522,126.9744612
600,서울특별시 용산구 후암로 91-3 (동자동),나나장,37.5531641,126.9753144
601,서울특별시 용산구 두텁바위로1길 7 (갈월동),일일모텔,37.5476149,126.9754246
602,서울특별시 용산구 이태원로 221 (한남동),임피리얼팰리스부티크호텔,37.5353039,126.998228
603,서울특별시 용산구 소월로 60 (후암동),서광,37.5503044,126.9785574
604,서울특별시 용산구 서빙고로 295 (동빙고동),잠수장,37.5254314,126.9917972
605,서울특별시 용산구 녹사평대로 140 (이태원동),크라운관광호텔,37.5314137,126.9907821
606,서울특별시 용산구 이태원로 179 (이태원동),해밀톤호텔,37.5438352,126.994237
607,서울특별시 용산구 한강대로15길 9-17 (한강로3가),우성,37.5259317,126.9631201
608,서울특별시 용산구 후암로57길 9-1 (동자동),경기,37.5530098,126.9741542
609,서울특별시 용산구 보광로60길 6 (이태원동),이태원모텔,37.5338112,126.9944576
610,서울특별시 용산구 한강대로 275-1 (갈월동),숙대MU,37.5498202,126.9726045
611,서울특별시 구로구 구로동로25길 10-15 (구로동),수원,37.4908145,126.8828563
612,서울특별시 용산구 새창로 131-4 (원효로2가),대흥,37.5370071,126.9645192
613,서울특별시 용산구 원효로39길 25-3 (원효로3가),태창여관,37.5347545,126.95735
614,서울특별시 용산구 우사단로 11-1 (이태원동),KAZI FAMILY HOTEL(카지패밀리호텔),37.5313892,126.9964644
615,서울특별시 용산구 한강대로 253 (갈월동),가야 라트리호텔,37.5473301,126.9722574
616,서울특별시 용산구 청파로57길 7-6 (청파동2가),동산장,37.54690859999999,126.9689822
617,서울특별시 용산구 서빙고로95길 22 (보광동),통일여관,37.5263999,127.0026424
618,서울특별시 용산구 원효로56길 21-3 (원효로2가),?모텔,37.5348437,126.9630593
619,서울특별시 용산구 우사단로4길 11 (보광동),보광여관,37.5316001,126.9973215
620,서울특별시 용산구 우사단로6길 9 (이태원동),현대,37.5319186,126.9969473
621,'서울특별시 용산구 한강대로 349-2 2층 3층 (동자동)',한양여인숙,37.5523409,126.972128
622,서울특별시 용산구 두텁바위로 85-5 (후암동),온리포유모텔,37.5471972,126.9812298
623,서울특별시 용산구 한강대로17길 15 (한강로3가),쓰리에잇888,37.526483,126.9637019
624,서울특별시 용산구 한강대로7길 9 (한강로3가),WO모텔 용산역,37.5247663,126.961813
625,서울특별시 용산구 우사단로14길 26 (한남동),더블유오(WO)모텔,37.5342198,126.99705
626,서울특별시 용산구 새창로 131-1 (원효로2가),미성,37.53738329999999,126.9629344
627,서울특별시 용산구 우사단로14길 14-5 (이태원동),뷰 모텔,37.533906,126.9965903
628,서울특별시 용산구 한강대로62나길 16-13 (용산동3가),야코리아호스텔,37.5341543,126.97483
629,서울특별시 용산구 후암로57길 35 (동자동),호텔스테이인서울역,37.5519218,126.9740921
630,서울특별시 성동구 왕십리로 108-1 (성수동1가),서울숲 스테이,37.5394715,127.0468106
631,서울특별시 성동구 서울숲9길 9 (성수동1가),하이눈호텔,37.5488021,127.043393
632,서울특별시 성동구 금호산2길 22 (금호동3가),금호여관,37.5487616,127.0219571
633,'서울특별시 성동구 무학로2길 51 지하1층~지상10층 (도선동)',포레스타호텔,37.56443,127.0302836
634,서울특별시 용산구 한강대로92길 3-6 (갈월동),코스테이,37.546089,126.9724939
635,서울특별시 성동구 왕십리로20길 36 (홍익동),보령장,37.5649407,127.0357532
636,서울특별시 성동구 아차산로 90 (성수동2가),빅토리아,37.544894,127.0539829
637,서울특별시 성동구 왕십리로22길 14 (도선동),코림,37.5631942,127.035066
638,서울특별시 성동구 무학로 8-2 (도선동),모텔 하루(HARU),37.5647824,127.0304046
639,'서울특별시 성동구 왕십리로20길 10 (도선동30호2필지)',에이치호텔,37.5625583,127.0352044
640,서울특별시 성동구 왕십리로20길 19 (도선동),아모렉스관광호텔,37.5635673,127.0352876
641,서울특별시 성동구 왕십리로22길 13 (도선동),썬파크모텔,37.5632325,127.0347927
642,서울특별시 용산구 보광로12가길 26 (보광동),보광장여관,37.5278503,127.0010803
643,서울특별시 성동구 무수막길 89-20 (금호동2가 440),아이스팩토리,37.5539139,127.0197937
644,서울특별시 성동구 왕십리로20길 15 (도선동),파레스모텔,37.5637945,127.0353663
645,서울특별시 성동구 왕십리로20길 17 (도선동),리마크호텔,37.5632722,127.0352359
646,서울특별시 성동구 행당로17길 24 (행당동),모텔로,37.5603528,127.0332498
647,서울특별시 성동구 고산자로 335-17 (마장동),썬모텔,37.5695835,127.0368322
648,서울특별시 성동구 왕십리로20길 14 (도선동),메종,37.5629342,127.0355516
649,서울특별시 성동구 아차산로7길 42-1 (성수동2가),로즈파크,37.5487468,127.0558966
650,서울특별시 성동구 연무장길 100-7 (성수동2가),목화장모텔,37.5407483,127.0600756
651,'서울특별시 성동구 천호대로 302 1층~6층 (용답동)',호텔 이노스테이,37.5655787,127.0536931
652,'서울특별시 성동구 성수이로 96 3층~11층 (성수동2가)',호텔 포코 POCO,37.5434323,127.0569979
653,서울특별시 성동구 금호산2길 39 (금호동3가),복래여관,37.5487262,127.0235509
654,서울특별시 성동구 성수이로6길 14 (성수동2가),로얄장,37.5365162,127.0552384
655,서울특별시 구로구 구로동로12길 10 (구로동),호은,37.4870847,126.8856776
656,서울특별시 성동구 왕십리로20길 9 (도선동),더 스테이 모텔,37.5626948,127.0349197
657,서울특별시 성동구 왕십리로22길 16 (도선동),유썸,37.5632882,127.0350988
658,서울특별시 성동구 둘레17길 8 (성수동2가),천일장여관,37.53517009999999,127.0563789
659,서울특별시 구로구 구로동로26길 77-10 (구로동),한도,37.4904901,126.8882086
660,서울특별시 성동구 왕십리로22길 11 (도선동),버니(BUNNY)모텔,37.5631283,127.0348235
661,서울특별시 성동구 성덕정길 90-13 (성수동2가),유성장,37.5373349,127.0536168
662,서울특별시 성동구 용답중앙길 23 (용답동),오복장여관,37.5667207,127.050268
663,서울특별시 성동구 고산자로 261-38 (도선동),봉산,37.563183,127.0355699
664,서울특별시 성동구 둘레7가길 11 (성수동1가),명성,37.5371225,127.049391
665,서울특별시 성동구 둘레17길 6 (성수동2가),동명여인숙,37.5350258,127.0563626
666,서울특별시 성동구 동일로 33 (성수동2가),팰리스모텔,37.5361701,127.060201
667,서울특별시 성동구 무학로2길 47 (도선동),(주)호텔컬리넌,37.562562,127.0347708
668,서울특별시 구로구 구로동로17길 8-3 (구로동),대교장,37.4885253,126.8839375
669,서울특별시 성동구 마조로19길 13 (마장동),태양장,37.5649271,127.0402834
670,서울특별시 성동구 왕십리로22길 16-1 (도선동),라테라,37.5598586,127.0309134
671,서울특별시 성동구 독서당로 267-6 (금호동4가),중앙여관,37.5440518,127.0234738
672,서울특별시 성동구 성덕정길 38 (성수동1가),신양장여관,37.5386833,127.0477384
673,서울특별시 성동구 왕십리로20길 17-1 (도선동),스위트모텔,37.5633633,127.035245
674,서울특별시 성동구 왕십리로22길 11-6 (도선동),젠모텔,37.5631437,127.0347248
675,서울특별시 구로구 도림로 8-1 (구로동),상하,37.4853173,126.886873
676,서울특별시 구로구 구로동로22길 5-14 (구로동),원선여인숙,37.4897287,126.8851442
677,서울특별시 성동구 무학로2길 43 (도선동),리젠트호텔,37.562817,127.0344472
678,서울특별시 성동구 상원4길 6 (성수동1가),젠모텔,37.5472307,127.048974
679,서울특별시 성동구 광나루로9가길 24 (송정동),유림,37.54848459999999,127.065182
680,서울특별시 성동구 독서당로 315-9 (금호동3가),스타장모텔,37.5484003,127.0229384
681,서울특별시 성동구 장터길 21 (금호동3가),서중여관,37.5485011,127.0182531
682,서울특별시 성동구 성덕정길 63-39 (성수동1가),근화,37.5383244,127.050608
683,서울특별시 성동구 왕십리로20길 28-1 (도선동),미르,37.5637945,127.0353663
684,서울특별시 성동구 무학봉22길 10 (하왕십리동),현대모텔,37.5611698,127.0322251
685,서울특별시 성동구 왕십리로 379-6 (하왕십리동),신도,37.5613029,127.0269319
686,서울특별시 성동구 독서당로 295-5 (금호동3가),동명,37.5483767,127.0232454
687,서울특별시 성동구 성수일로8길 39-1 (성수동2가),서울숲 모텔,37.5457176,127.0550023
688,서울특별시 성동구 자동차시장1길 53 (용답동),유성장여관,37.5609915,127.0635203
689,서울특별시 성동구 자동차시장1길 29 (용답동),새턴호텔(SATURN HOTEL),37.5613655,127.0608082
690,서울특별시 성동구 송정6길 19-1 (송정동),공감화양,37.54868039999999,127.0665862
691,서울특별시 성동구 성덕정길 90-8 (성수동2가),제일,37.5374384,127.0533801
692,서울특별시 성동구 왕십리로20길 39 (홍익동),동신여관,37.5653172,127.0355265
693,서울특별시 성동구 왕십리로24나길 25 (도선동),세성여관,37.5640835,127.0357145
694,서울특별시 성동구 왕십리로22길 20 (도선동),호텔퓰문(HOTEL FULL MOON),37.5636084,127.0351399
695,'서울특별시 성동구 왕십리로 339-1 6~10층 (하왕십리동)',케이그랜드호스텔,37.5630316,127.0320524
696,서울특별시 성동구 동일로 219 (송정동),쁠랑호텔,37.5527653,127.0608277
697,서울특별시 성동구 동일로 217 (송정동),호텔야자,37.5512891,127.0688538
698,'서울특별시 성동구 독서당로 311-5 서일여관 (금호동3가)',서일여관,37.5483367,127.0236364
699,'서울특별시 성동구 마장로26길 14-1 (홍익동 홍익동 128-2)',대우장여관,37.5654129,127.0358739
700,서울특별시 성동구 왕십리로22길 18 (도선동),쥬방스모텔,37.5634732,127.0351315
701,서울특별시 광진구 천호대로 679 (구의동),M.칼라스,37.5505971,127.0908513
702,서울특별시 광진구 동일로 168 (화양동),큐(Q),37.5435547,127.073456
703,서울특별시 광진구 아차산로 389 (구의동),폼 모텔,37.5466951,127.0914159
704,서울특별시 광진구 능동로17길 55 (화양동),호림장여관,37.5463936,127.0720304
705,'서울특별시 광진구 천호대로 521 호텔 더디자이너스 건대 지하3~지상9층 (중곡동)',호텔더디자이너스건대,37.5586282,127.0765699
706,서울특별시 광진구 광나루로 594 (구의동),문,37.5421506,127.0942434
707,서울특별시 광진구 동일로 148 (화양동),그랜드모텔,37.5454279,127.066156
708,서울특별시 광진구 긴고랑로 90 (중곡동),서울장여관,37.5603538,127.0853948
709,서울특별시 광진구 용마산로 192 (중곡동),파인힐,37.570696,127.08644
710,서울특별시 광진구 능동로 325 (중곡동),목화장여관,37.5626197,127.0853672
711,서울특별시 광진구 천호대로 558 (능동),몰디브,37.5535934,127.0791827
712,서울특별시 종로구 삼일대로30길 31 (익선동),호텔 이비스앰배서더 인사동,37.5743665,126.9894397
713,서울특별시 광진구 광나루로14길 5 (화양동),호텔테마,37.5477863,127.069061
714,서울특별시 광진구 용마산로 17-1 (중곡동),이화장여관,37.5552525,127.0880139
715,서울특별시 광진구 면목로 198 (중곡동),랑데뷰,37.5706748,127.0834823
716,서울특별시 광진구 아차산로 234 (자양동),화양장여관,37.5324005,127.0715809
717,서울특별시 광진구 동일로 172-9 (화양동),코자자모텔,37.5477537,127.0714391
718,서울특별시 광진구 아차산로 465 (구의동),박스(BOX)호텔,37.5466951,127.0914159
719,서울특별시 광진구 용마산로1길 11 (중곡동),영빈여관,37.5547171,127.0876345
720,서울특별시 광진구 광나루로14길 20 (화양동),플라워모텔,37.5472834,127.0684675
721,서울특별시 광진구 동일로 335 (중곡동),헤라모텔,37.5626197,127.0853672
722,서울특별시 광진구 능동로35길 37 (군자동),투모텔,37.55691480000001,127.0774885
723,서울특별시 광진구 광나루로 354 (화양동),제일장여관,37.5435547,127.073456
724,서울특별시 동대문구 천호대로 377 (장안동),골든씨티호텔,37.5668105,127.0667189
725,서울특별시 광진구 동일로30길 42 (화양동),프리마모텔,37.54738400000001,127.0695798
726,서울특별시 광진구 광나루로12길 16 (화양동),힐모텔,37.5469532,127.0675119
727,서울특별시 광진구 아차산로33길 67-4 (화양동),신한모텔,37.5432703,127.0711201
728,서울특별시 광진구 동일로30길 20 (화양동),더블유모텔,37.54744910000001,127.0682357
729,서울특별시 광진구 동일로30길 17 (화양동),티아라모텔,37.5477297,127.0682843
730,'서울특별시 광진구 동일로 296 (군자동8)',모텔위드,37.5568845,127.0747223
731,서울특별시 광진구 용마산로 17 (중곡동),귀빈장,37.5552111,127.0880178
732,서울특별시 광진구 면목로 109-1 (중곡동),동서여관,37.5635257,127.0797384
733,서울특별시 광진구 동일로 172 (화양동),호텔더디자이너스 프리미어 건대,37.5477537,127.0714391
734,'서울특별시 광진구 자양번영로 31 23층 (자양동)',은성,37.5324237,127.0751706
735,서울특별시 광진구 면목로 33 (군자동),아미가,37.5566425,127.0752222
736,서울특별시 광진구 동일로22길 28 (화양동),초원모텔,37.5420697,127.0658109
737,서울특별시 광진구 용마산로 19 (중곡동),헤나모텔,37.55540120000001,127.0880087
738,서울특별시 광진구 광나루로 517-5 (구의동),황금모텔,37.5453662,127.0869529
739,서울특별시 광진구 아차산로26길 39 (자양동),시마모텔,37.5394588,127.0655176
740,서울특별시 광진구 아차산로 385 (구의동),골드모텔,37.5466951,127.0914159
741,서울특별시 동대문구 장한로26가길 39 (장안동),길벗,37.5699115,127.0713508
742,서울특별시 광진구 아차산로 583 (광장동),대하장여관,37.5438979,127.1014612
743,서울특별시 광진구 동일로 367 (중곡동),샐몬모텔,37.5595274,127.0929623
744,서울특별시 광진구 아차산로 316 (자양동),발리모텔,37.5324005,127.0715809
745,서울특별시 광진구 동일로28길 23 (화양동),리베라,37.5465099,127.0680742
746,서울특별시 광진구 자양로 63 (자양동27),피넛호텔,37.5333921,127.0844988
747,서울특별시 광진구 광나루로14길 18 (화양동),엠모텔,37.54736490000001,127.0685253
748,서울특별시 종로구 돈화문로 85 (와룡동),호스텔코리아,37.5760948,126.9902983
749,서울특별시 광진구 동일로30길 15 (화양동),모텔스타킹,37.54770269999999,127.0681646
750,서울특별시 송파구 올림픽로32길 6 (방이동),IM HOTEL(아이엠 호텔),37.5153603,127.1087693
751,서울특별시 광진구 긴고랑로7길 7 (중곡동),부림장여관,37.563809,127.0790942
752,'서울특별시 광진구 용마산로7길 6 (중곡동23층)',중곡여관,37.5590367,127.0872909
753,'서울특별시 광진구 동일로 170-10 12층 (화양동)',세종여관,37.5470751,127.0674289
754,서울특별시 광진구 천호대로138길 4 (구의동),더블유(W)호텔,37.5485652,127.0929582
755,서울특별시 용산구 한강대로 262-5 (남영동),게릴라하우스01,37.5448269,126.973352
756,서울특별시 광진구 능동로 323 (중곡동),휘모텔,37.5626197,127.0853672
757,서울특별시 광진구 동일로 214 (군자동),호텔컬리넌 건대2,37.5530066,127.0736292
758,'서울특별시 광진구 능동로 90 더 클래식500 (자양동)',더클래식500펜타즈,37.5382118,127.0709107
759,서울특별시 광진구 자양로 226 (구의동),유토피아,37.5468051,127.087654
760,서울특별시 광진구 능동로 363 (중곡동),넘버25호텔 중곡점,37.5626197,127.0853672
761,서울특별시 광진구 동일로 156 (화양동),에이치에비뉴 호텔 건대점,37.5460585,127.0664877
762,서울특별시 도봉구 도봉로 594 (창동),M모텔,37.65755960000001,127.0403831
763,서울특별시 광진구 워커힐로 177 (광장동),워커힐,37.5557741,127.1109118
764,서울특별시 광진구 천호대로 603 (중곡동),하트,37.5554328,127.0848744
765,서울특별시 광진구 용마산로 24 (중곡동),코지,37.5653939,127.0873243
766,서울특별시 광진구 동일로 34 (자양동),강변모텔,37.549802,127.0697372
767,서울특별시 은평구 진흥로 169 (대조동),시안호텔,37.612362,126.9214293
768,서울특별시 광진구 동일로 440 (중곡동),문,37.5560757,127.091706
769,서울특별시 광진구 면목로 183-1 (중곡동),라마,37.5695694,127.0829163
770,서울특별시 광진구 동일로 36 (자양동),영동장여관,37.5509095,127.069672
771,서울특별시 광진구 구의강변로 38 (구의동),(주)동서울관광호텔,37.5341276,127.0918829
772,서울특별시 광진구 능동로35길 41 (군자동),애플,37.55691480000001,127.0774885
773,서울특별시 종로구 돈화문로 66 원광빌딩 (와룡동),Hostel Tommy 호스텔 토미,37.5743823,126.9911818
774,서울특별시 성동구 송정4길 19 (송정동),신흥장,37.5485654,127.0662753
775,서울특별시 동대문구 이문로 192 (이문동),유니크,37.6037114,127.0622534
776,서울특별시 동대문구 고산자로 393-8 (용두동),강릉여인숙,37.5748306,127.0375333
777,서울특별시 동대문구 약령시로 122-7 (제기동),뉴파크모텔,37.5826624,127.0432984
778,서울특별시 동대문구 장한로 35 (장안동),신원모텔,37.5644873,127.0662271
779,서울특별시 종로구 우정국로 46 (견지동),아벤트리호텔종로점,37.5728372,126.9823873
780,서울특별시 동대문구 고산자로62길 6 (제기동),금보장 모텔,37.5891795,127.0370745
781,서울특별시 종로구 돈화문로11길 44 (낙원동),헤르츠,37.5726843,126.9889236
782,서울특별시 구로구 고척로 235 (고척동),샘,37.5065463,126.8590636
783,서울특별시 동대문구 이문로 13 (회기동),발리,37.5892706,127.0544825
784,서울특별시 동대문구 왕산로28길 3 (용두동),동아여관,37.5757009,127.034989
785,서울특별시 동대문구 홍릉로3길 13 (제기동),동대여인숙,37.5816695,127.0437413
786,서울특별시 동대문구 왕산로 110-7 (용두동),용두,37.5778627,127.0432058
787,서울특별시 동대문구 왕산로 269 (청량리동),베니키아호텔플라워,37.5809296,127.0455057
788,서울특별시 동대문구 전농로29길 100 (전농동),신도,37.5785032,127.0561708
789,서울특별시 동대문구 고산자로31길 5 (용두동),신화,37.5765856,127.0377348
790,서울특별시 동대문구 고산자로 470 (제기동),해로모텔,37.5814904,127.0387824
791,서울특별시 동대문구 답십리로40길 3-18 (답십리동),화신,37.5733626,127.0514244
792,서울특별시 동대문구 외대역동로 125-5 (이문동),신일장,37.5987589,127.0657277
793,서울특별시 동대문구 사가정로 7 (답십리동),칸,37.5705588,127.0489922
794,서울특별시 동대문구 장한로 97 (장안동),행복한눈물,37.5695093,127.069591
795,'서울특별시 동대문구 고산자로62길 3 2~3층 (제기동)',동보모텔,37.5893028,127.0369552
796,서울특별시 동대문구 회기로 189 (휘경동),대영,37.5900848,127.0568014
797,서울특별시 동대문구 이문로 51-3 1~3층 (이문동),체스모텔,37.5919996,127.0569301
798,서울특별시 동대문구 장한로20길 15 (장안동),알프스장,37.5684385,127.0703571
799,서울특별시 동대문구 한천로 174 (장안동),로얄모텔,37.5764241,127.0679327
800,서울특별시 동대문구 장한로2길 76 (장안동),르네상스,37.56137349999999,127.06933
801,서울특별시 구로구 경서로 82-4 (고척동),신진,37.5037219,126.8609761
802,서울특별시 동대문구 전농로 83 (답십리동),리즈,37.5723755,127.0571085
803,서울특별시 동대문구 안암로 30-1 (용두동),미림,37.5798904,127.0259439
804,서울특별시 동대문구 홍릉로 16 (청량리동),동아,37.5817209,127.0449804
805,'서울특별시 동대문구 천호대로 291-1 3층5층~8층 (답십리동)',(에스엠)부티크호텔,37.5696589,127.0576058
806,서울특별시 동대문구 약령시로 117-8 (제기동),동명,37.5833192,127.0432866
